Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
256,607.312,607.312,62.0472,94.7022,1
128,261.094,261.094,-119.625,-167.757,1
64,474.781,474.781,-81.5431,-49.1685,1
320,326.409,326.409,-22.8009,15.222,1
192,250.109,250.109,26.2146,-33.6568,1
416,295.844,295.844,-180.866,-193.258,1
96,363.062,363.062,-133.883,-118.692,1
272,649.062,649.062,121.968,102.916,1
432,325.969,325.969,-109.481,147.051,1
136,338.719,338.719,-89.2471,-187.886,1
392,355.125,355.125,-161.143,-182.421,1
200,333.875,333.875,62.0217,-44.9032,1
456,696.469,696.469,90.5669,55.9138,1
40,426.406,426.406,-121.405,-43.4985,1
296,488.121,488.121,-5.41349,77.8732,1
360,210.5,210.5,-38.0243,101.969,1
232,208.094,208.094,105.901,39.7374,1
488,476.438,476.438,-45.8001,139.66,1
408,307.031,307.031,86.7851,-66.6141,1
88,234.281,234.281,-145.363,-107.175,1
56,337.875,337.875,-169.291,-123.535,1
184,383.668,383.668,19.9276,-65.3067,1
4,327.574,327.574,-190.898,17.2517,1
132,306.969,306.969,-103.089,-162.312,1
388,305.062,305.062,40.8445,-106.718,1
68,202.312,202.312,-59.5571,-47.3439,1
452,200.094,200.094,-134.779,127.628,1
292,297.957,297.957,11.1772,115.987,1
20,446.5,446.5,-105.797,28.9216,1
404,488,488,168.451,36.1614,1
212,359.948,359.948,53.5902,12.0489,1
180,535.878,535.878,8.85427,-24.5579,1
372,240.656,240.656,-128.87,116.561,1
244,309.25,309.25,108.1,-41.5613,1
12,289.272,289.272,-144.813,-6.7048,1
140,188.125,188.125,-49.7588,-170.721,1
396,199.656,199.656,-119.793,-202.222,1
76,301.031,301.031,-31.3995,-67.7174,1
332,369.312,369.312,-115.282,63.464,1
460,206.439,206.439,45.6125,-1.62146,1
300,575.311,575.311,11.3362,73.7675,1
172,196.164,196.164,-17.5861,-99.9084,1
108,309.125,309.125,-93.8887,-145.528,1
364,474.531,474.531,-55.0774,112.726,1
236,365.065,365.065,93.0286,12.3069,1
156,499.883,499.883,-16.6102,-120.819,1
412,202.5,202.5,-210.067,-179.455,1
92,199.312,199.312,-157.421,-148.779,1
348,296.969,296.969,-110.913,130.132,1
220,299.289,299.289,26.5564,25.9294,1
316,358.656,358.656,-75.753,24.1663,1
188,285.281,285.281,32.0201,-88.1794,1
444,578.188,578.188,-177.37,-39.5412,1
66,391.281,391.281,-55.5259,-64.6555,1
322,243.639,243.639,-10.1117,50.2536,1
34,347.531,347.531,-179.739,-90.811,1
162,498.632,498.632,15.127,-120.401,1
354,276.312,276.312,-85.3231,89.5801,1
226,229.172,229.172,68.123,22.455,1
146,323.344,323.344,-96.7556,-202.642,1
82,547.75,547.75,-52.704,-90.4351,1
210,338.562,338.562,61.6847,-92.7983,1
306,412.133,412.133,-24.0274,62.776,1
370,415.375,415.375,-142.237,86.1949,1
242,330.276,330.276,126.322,-7.51755,1
10,205.165,205.165,-167.817,-20.4383,1
458,248.281,248.281,-153.397,-124.106,1
298,318.716,318.716,-5.40882,103.964,1
282,695.266,695.266,35.2091,140.609,1
154,363.25,363.25,-146.13,-194.254,1
346,370.594,370.594,-61.8053,55.3485,1
58,364.344,364.344,-125.178,-85.224,1
250,554.719,554.719,127.682,52.4848,1
6,547.943,547.943,-158.547,4.12766,1
198,293.773,293.773,69.3864,-23.5688,1
454,406.281,406.281,-150.399,36.8802,1
358,216.969,216.969,-58.2246,75.1946,1
230,291.771,291.771,77.2532,0.467951,1
150,359.719,359.719,-148.164,-158.749,1
86,246.531,246.531,-103.387,-62.5696,1
342,239.031,239.031,-84.1482,54.9119,1
54,459.074,459.074,-36.1829,-25.5496,1
310,495.844,495.844,-56.484,37.596,1
182,339.012,339.012,9.90694,-49.9278,1
374,401.188,401.188,-170.806,38.1332,1
246,472.66,472.66,143.434,19.0552,1
14,365.961,365.961,-138.536,24.6566,1
206,369.75,369.75,76.9645,-54.8894,1
462,585.188,585.188,42.3791,49.0047,1
46,405.725,405.725,-93.4169,15.7205,1
302,308.438,308.438,27.9297,59.5608,1
174,336.513,336.513,20.2052,-98.2185,1
110,398.531,398.531,-72.7634,-132.635,1
286,453.488,453.488,3.97391,138.612,1
158,410.57,410.57,-4.65631,-136.866,1
222,384.594,384.594,49.4753,31.9225,1
446,252.219,252.219,-161.343,-81.9252,1
126,322.469,322.469,-59.5795,-145.912,1
254,532.688,532.688,118.452,69.6075,1
257,459,459,67.5225,65.8495,1
129,258.25,258.25,-111.777,-180.652,1
65,492.438,492.438,-74.8136,-69.8232,1
321,389.27,389.27,-17.3548,-6.20157,1
33,334.938,334.938,-189.847,-75.8397,1
353,392.75,392.75,-69.6357,99.5201,1
225,259.906,259.906,70.5241,36.3985,1
17,352.625,352.625,-106.227,47.7517,1
273,634.656,634.656,84.6421,134.242,1
145,311.656,311.656,-114.998,-192.464,1
49,345.449,345.449,-75.9538,-25.319,1
177,218.234,218.234,-3.25328,-17.235,1
113,312.031,312.031,-82.2237,-105.759,1
369,403.031,403.031,-161.426,67.4838,1
241,348.211,348.211,125.085,10.9517,1
9,382.066,382.066,-152.529,-27.8553,1
265,536.375,536.375,36.5906,90.6422,1
137,239.125,239.125,-53.3572,-181.423,1
457,310.471,310.471,-112.711,0.181518,1
41,503.423,503.423,-134.086,-30.3889,1
361,336.253,336.253,-23.2181,107.63,1
25,353.125,353.125,-205.966,-62.4185,1
153,312.438,312.438,-143.629,-177.45,1
409,394.469,394.469,52.601,-114.368,1
217,521.341,521.341,16.1388,7.66864,1
313,523.523,523.523,-25.9899,36.5991,1
441,387.438,387.438,-182.039,-139.371,1
121,221.062,221.062,-51.6183,-128.985,1
5,432.699,432.699,-188.272,0.294814,1
261,322.594,322.594,42.6152,71.3474,1
325,293.25,293.25,-125.944,100.218,1
453,382.969,382.969,-149.747,57.3682,1
37,547.75,547.75,-147.331,-59.5334,1
405,239.266,239.266,152.784,9.36774,1
213,405.497,405.497,3.89736,32.1099,1
309,214.188,214.188,-36.8572,45.2588,1
181,386.975,386.975,-5.79325,-46.4387,1
245,322.844,322.844,131.211,33.514,1
13,387.086,387.086,-129.603,11.9573,1
397,205.375,205.375,-136.726,-202.7,1
77,249.531,249.531,-31.0226,-84.9653,1
205,376.312,376.312,90.3725,-29.888,1
45,493.931,493.931,-92.285,-12.1268,1
173,540.324,540.324,4.25271,-84.7465,1
109,418.531,418.531,-84.192,-122.135,1
365,265,265,-80.4253,134.866,1
237,423.066,423.066,89.8973,-11.5177,1
157,385.5,385.5,-27.4391,-139.609,1
413,263.844,263.844,-194.983,-176.804,1
93,331.812,331.812,-139.506,-136.146,1
349,253.344,253.344,-94.8944,138.183,1
317,524.504,524.504,-57.6773,10.7518,1
189,502.031,502.031,46.9403,-73.6645,1
445,389.125,389.125,-174.278,-67.7667,1
125,194.281,194.281,-45.0704,-158.814,1
3,281.629,281.629,-172.081,17.6117,1
259,362.688,362.688,86.0393,74.3927,1
387,249.969,249.969,83.1918,90.8742,1
323,261.812,261.812,-134.249,65.2529,1
195,357.339,357.339,31.8784,-8.90088,1
35,495.438,495.438,-185.696,-105.575,1
99,405.25,405.25,-104.722,-111.976,1
275,344.625,344.625,53.8339,162.119,1
147,243.531,243.531,-76.1338,-199.185,1
83,488.125,488.125,-85.3747,-89.9159,1
211,311.605,311.605,64.5709,-7.52031,1
51,228.613,228.613,-55.5593,-21.9301,1
307,315.656,315.656,-43.0264,70.402,1
243,292.077,292.077,108.89,-22.7597,1
75,408.258,408.258,-6.43409,-69.9635,1
331,319.094,319.094,-117.626,83.9047,1
459,619.227,619.227,-39.588,-4.55908,1
43,301.723,301.723,-116.55,-14.4909,1
171,354.938,354.938,-31.2202,-106.111,1
235,352.66,352.66,109.896,19.668,1
91,191.281,191.281,-161.351,-140.65,1
475,317.25,317.25,-59.7295,148.106,1
59,332.5,332.5,-108.441,-79.8893,1
443,349.719,349.719,-200.298,-162.697,1
7,375.732,375.732,-181.795,-13.7608,1
135,245.438,245.438,-71.9076,-182.297,1
71,544.97,544.97,-32.4428,-46.6653,1
199,342.297,342.297,49.754,-26.6336,1
39,473.094,473.094,-129.349,-67.5097,1
295,326.844,326.844,-28.1346,82.0303,1
103,203.094,203.094,-112.968,-147.846,1
359,330.125,330.125,-46.0481,89.8622,1
231,396.812,396.812,87.1296,30.8389,1
87,370.625,370.625,-114.265,-99.9024,1
